temperature,package,preservative,sterilization,target
1.926605504587156,1.926605504587156,1.926605504587156,1.926605504587156,1
1.463302752293578,1.463302752293578,1.926605504587156,1.463302752293578,1
1.308868501529052,1.308868501529052,1.463302752293578,1.308868501529052,1
1.231651376146789,1.231651376146789,1.308868501529052,1.231651376146789,2
1.3853211009174313,1.3853211009174313,1.481651376146789,1.3853211009174313,1
1.3211009174311927,1.3211009174311927,1.463302752293578,1.3211009174311927,1
1.2752293577981653,1.926605504587156,1.308868501529052,1.2752293577981653,1
1.2408256880733946,1.463302752293578,1.231651376146789,1.2408256880733946,1
1.2140672782874617,1.2752293577981653,1.1853211009174314,1.2140672782874617,1
1.1926605504587156,1.308868501529052,1.154434250764526,1.1926605504587156,3
1.3569641367806506,1.2408256880733946,1.418086500655308,1.3569641367806506,1
1.327217125382263,1.731651376146789,1.3658256880733946,1.327217125382263,2
1.378969654199012,1.7853211009174312,1.436289500509684,1.378969654199012,2
1.4233289646133682,1.8211009174311927,1.4926605504587156,1.4233289646133682,3
1.5284403669724769,1.9895150720838795,1.6296914095079231,1.5284403669724769,3
1.6204128440366972,1.2140672782874617,1.7438837920489296,1.6204128440366972,1
1.926605504587156,2.1158256880733943,1.6866619618913197,1.583917970858068,1
1.463302752293578,1.1926605504587156,1.926605504587156,1.5514780835881752,2
1.6422018348623855,1.2660550458715596,1.6376146788990824,1.575084500241429,1
1.583917970858068,1.2438837920489296,1.5951070336391437,1.5463302752293577,1
1.5514780835881752,1.926605504587156,1.5579128440366972,1.5203145478374835,1
1.5224529212940607,1.463302752293578,1.926605504587156,1.4966638865721436,2
1.926605504587156,1.6422018348623855,1.5250944414463032,1.518548065416833,1
1.463302752293578,1.481651376146789,1.4959225280326196,1.926605504587156,4
2.308868501529052,1.9853211009174312,1.6277160791887977,1.926605504587156,4
1.5463302752293577,1.2251235003528582,1.746330275229358,1.496941896024465,1
1.5203145478374835,2.3211009174311927,1.7107907383136742,1.4770642201834863,2
1.542118432026689,1.9918450560652394,1.7239366138448708,1.4971771347918137,2
1.5620263262863983,1.9926605504587154,1.735939369764659,1.5158002038735985,2
1.5802752293577982,1.9933277731442869,1.746941896024465,1.5330930537352556,2
1.5970642201834864,1.2090432503276538,1.7570642201834863,1.5491932932616261,1
1.5741002117148908,1.9938837920489296,1.7279463655610445,1.5308868501529054,2
1.5898742779476724,1.9943542695836274,1.7380224260958206,1.5460195324060373,2
1.604521625163827,2.2752293577981653,1.74737876802097,1.5602064220183487,3
1.652641569123695,1.9947575360419396,1.7905726036064538,1.603836530442035,1
1.6308868501529052,1.928440366972477,1.7642201834862385,1.5860766324878577,2
1.6427937259544245,1.1951070336391436,1.7718259840189405,1.5979030144167758,1
1.6227064220183487,1.9329128440366972,1.7477064220183487,1.5812945973496433,1
1.603836530442035,1.8780356179168916,1.7250486516541563,1.5655839325564096,2
1.61548839719374,1.8848114169215089,1.7331354560172694,1.577015934331241,2
1.6264744429882045,2.3658256880733943,1.7407601572739189,1.5878616796047988,1
1.609072375127421,2.2140672782874615,1.7201834862385321,1.573165137614679,1
1.5926109595834368,2.0926605504587155,1.700719067691545,1.559185500111882,1
1.481651376146789,1.9933277731442869,1.6822790922259778,1.5458715596330275,1
1.577015934331241,1.1829128440366972,1.664784756527876,1.5331768721997014,1
1.5622206539637733,1.89087397392564,1.6481651376146789,1.5210592160133445,3
1.598165137614679,1.9105504587155961,1.681136719624077,1.926605504587156,3
1.632356231819199,1.9943542695836274,1.7125382262996942,2.963302752293578,4
1.6887287024901705,2.1376146788990824,1.7657350117345851,3.308868501529052,4
1.7424791977810967,1.172153264975715,1.81651376146789,1.5539245667686035,1
1.725604670558799,1.9463302752293579,1.3853211009174313,1.5418827283605905,3
1.7539245667686034,1.9965050240279598,1.798369011213048,1.572906500097599,2
2.731651376146789,2.2617737003058105,1.8027522935779816,1.5818042813455657,1
2.385321100917431,2.1829128440366974,1.7856724575444076,3.481651376146789,2
2.3211009174311927,2.1721532649757154,1.7901376146788992,3.1853211009174314,3
2.4180865006553076,2.218144750254842,1.8148286837670848,3.1544342507645258,3
1.7592740327084164,2.259295026557219,1.838532110091743,1.5699307245834113,4
1.8069490532890884,2.346330275229358,1.8809138334232776,1.6185321100917431,2
1.3853211009174313,2.329838357361293,1.8832039520112915,1.6260118726389639,1
1.8109709480122325,1.1625891946992863,1.654434250764526,1.6139731827805224,1
1.7944205205017787,1.1540318686624818,1.8665397265016446,1.602388783105418,1
2.4908256880733943,2.2693911592994165,1.8504926945293918,1.5912334352701325,1
1.778532110091743,2.2142002393298763,1.8350291909924938,1.5804837364470392,2
1.7828746177370032,2.2052752293577984,1.8379750982961993,1.5879750982961993,1
1.7678193366266761,1.1463302752293578,1.8232737807822308,1.5776597456945116,1
2.3251783893985727,2.157064220183486,1.8090794052515027,1.567700094906675,1
1.7533321793318333,2.1125617501764293,1.7953661949930027,1.5580780593997823,1
1.7393815834182806,1.9966638865721436,1.7821100917431194,1.548776758409786,1
1.7259382819015847,1.9533306741124852,1.7692886148292977,1.5397804181079862,1
1.7129750982961993,1.9136085626911317,1.7568807339449541,1.531074282332051,1
1.7004667632383712,1.8770642201834864,1.744866754041066,1.5226445318188437,1
1.688389750079089,1.84333098094566,1.7332282110091743,1.5144782110091743,1
1.6767221271963926,1.1393621668851026,1.7219477769936486,1.5065631616090331,1
1.6654434250764527,1.8120965001698948,1.963302752293578,1.4988879621907145,2
1.6709279590915929,1.8188073394495414,1.7110091743119267,1.5063672463371218,1
1.6601065403965671,2.071355759429154,1.7003970970833904,1.4989206691851054,1
1.6496286588029707,2.033093053735256,1.6900971397733406,1.4916899348490893,1
1.3211009174311927,1.9974691553305917,1.6800957319505385,1.4846657929226736,1
1.2752293577981653,1.9642201834862385,1.6703800786369594,2.463302752293578,3
1.6394782110091743,1.7905726036064538,1.6891071197829177,1.477839514149115,1
1.6296400846859562,1.9976324356318438,1.6795361875637105,1.4712028542303772,1
1.6201000834028356,1.9664564220183487,1.6702274726655775,2.6422018348623855,2
1.6257702314117486,1.1330275229357798,1.6746838581700967,1.464748020610783,1
1.6165677280086346,1.127243717590746,1.6656880733944954,1.4584676419538805,1
1.4908256880733946,1.1219418960244647,1.6569290197971995,1.452354740061162,1
1.6076319638345964,1.9674728940783988,1.926605504587156,1.4464027040077259,1
1.598951507208388,1.9390178089584458,1.6483974740855476,1.4406052662933397,1
1.590515570487143,1.9121887287024901,1.463302752293578,3.132372214941022,4
1.623980632008155,1.9701834862385321,1.6400846859562457,3.2408256880733943,4
1.6565288425285911,2.0250433920158692,2.308868501529052,3.3251783893985727,5
1.7017108851971237,2.103331723804925,1.6699570317036347,3.492660550458716,5
1.7456880733944953,2.1776052693483887,1.7115825688073394,2.481651376146789,3
1.762192177691936,2.198165137614679,1.7274889568467549,3.6296914095079233,4
1.7912546169426902,2.242112329380175,1.7552025061535017,3.6605504587155964,4
1.819571865443425,2.2839667977282656,1.7822482590914113,1.4349564808280404,2
1.8218557658808499,2.2773629187113293,2.981651376146789,1.442108930437812,2
1.8240825688073392,2.2710592160133447,1.7848405417212756,1.4490825688073394,1
1.8139087099331745,1.7642201834862385,1.7756071235833781,1.4435383395628045,2
1.8161781159095993,1.1170642201834862,1.7782163430765947,1.450324457373014,1
1.80634464463358,1.7718259840189405,1.7692713276389327,1.44489886150105,1
1.7967453036260375,2.2428134556574926,2.7853211009174315,1.4396024464831805,2
1.7991365353480842,2.2375349022736337,1.7605296080066721,1.446195358877496,1
1.789844250053339,1.112561750176429,1.751984331512215,1.4410070407510134,1
1.780765580512496,1.1083927964661908,1.7436289500509683,1.4359379943055994,1
1.7718932443703084,2.211204372438025,1.7354572033471114,1.4309841534612178,2
1.7744562416245746,2.206804281345566,1.738332668528121,1.4373775899391816,3
1.436289500509684,1.104521625163827,1.7518989839202919,1.4547400611620793,1
1.3926605504587157,1.1009174311926606,1.5609436435124509,1.4497429176328258,2
1.4478732276897415,1.1308868501529052,1.6158256880733946,1.4557239728759472,2
1.7880733944954128,2.2229919490732075,1.7439000585594377,1.4615764032751306,1
1.7794132473031554,2.198532110091743,1.736069531627233,3.68666196189132,2
1.4938837920489296,2.194639323619356,1.7388188073394495,1.4566660160062461,1
1.4558927311220888,1.7477064220183487,1.7312021186039912,1.4518590053114435,1
1.4233289646133682,1.7250486516541563,1.963302752293578,1.4471521406727827,1
1.3951070336391436,2.17166549047283,1.7237408724957872,1.4425423247895581,1
2.1926605504587156,2.1495585944261726,1.7164303586321934,3.5661861074705112,2
2.1751459549624688,2.146788990825688,1.7192660550458714,3.4617737003058107,3
2.2438837920489294,2.162301918265221,1.7319465891543282,3.4329128440366974,3
2.302046577275935,2.1772608125819137,1.9755351681957187,1.4380265867815014,3
2.351900393184797,2.19169483341381,1.7443784853390896,1.4538040960059309,1
1.7818109293976863,2.1711483707687442,1.7371515097532733,3.407447382622774,1
1.3704128440366972,1.703723691311387,1.730063514467184,1.4492660550458714,1
1.348623853211009,1.6836173001310617,1.7231105286151156,1.444817876283041,1
1.329255861365953,1.6646279306829765,1.7162887311753505,1.4404569167116386,1
1.7734043602643779,1.6466650136374907,1.7095944439681041,1.4361806359668654,1
1.7651766543041185,1.6296475132786095,1.7030241250424736,1.431986591390261,1
1.7571221632061804,1.6135027052458246,1.696574362427405,1.4278724333770205,1
1.749235474006116,2.151298398382833,2.231651376146789,2.5853211009174313,4
1.7724392320060531,2.182110091743119,1.6902418682235194,2.8211009174311923,1
1.311926605504587,2.1627312377801173,2.5853211009174313,2.963302752293578,3
1.3963302752293578,2.1762355726546314,1.6840234730142987,2.975535168195719,2
1.7645571990263995,2.1734381826124944,1.6868446920052425,1.4238359009866712,2
1.7669354091372438,1.158922758212489,1.6896159779167004,1.4292206121924032,1
1.7592660550458714,1.1539564220183487,2.654434250764526,1.4252463472646957,2
1.761649559451358,1.179594106199611,2.654434250764526,1.4305193165558454,1
1.7541824069077172,1.1743119266055047,1.6585117227319062,1.426605504587156,2
1.7565689854814286,1.197903014416776,1.6835667149525189,1.4317712207620463,1
2.2617737003058105,2.170728211009174,1.6776226565616272,2.731651376146789,4
1.7492942836979533,1.1924057084607544,1.6976431509016132,1.4279161205766708,1
1.7421581476627348,2.198870853916725,1.6916803889280954,1.4241292522529836,1
1.4250764525993884,2.180706144008896,1.6858186907168402,1.4204088202156766,1
1.7351566557036524,2.1630836642475693,2.560943643512451,1.416753091344236,1
1.4057547956630525,2.145979492714517,2.3658256880733943,2.985321100917431,3
1.4750698045472677,2.158356601515756,1.6800555084419089,2.9877675840978593,2
1.7282860327531508,1.1872055541780313,1.6926605504587156,1.4131603922809237,2
1.7308019028202513,1.2085948816996621,1.720600500417014,1.4181761154238217,1
1.7240972982072216,1.2032462949894143,1.682721712538226,1.4146322500388742,1
1.496941896024465,2.156094364351245,1.677079384335431,3.2737003058103977,1
2.3704128440366974,2.1398113451350302,1.6715295533162882,3.154031868662482,4
2.4662709120345387,2.1656472986748216,1.690460207354367,3.196330275229358,5
1.7175145954962467,2.204474048008043,1.7171500443918317,3.2822193097422456,5
1.7470865360773618,2.2422514257376642,1.7434128440366972,1.4111479454166986,4
1.7672018348623852,1.598165137614679,2.436289500509684,1.432721712538226,1
1.7604124380936916,1.583575744014321,2.2926605504587156,2.8466579292267364,3
1.4770642201834863,1.617300131061599,1.7613222659094219,1.4291455000379103,1
1.4587155963302754,2.2656880733944953,1.755327602398324,1.4256279139720258,1
1.4417261297995243,2.249034282955094,1.749426605504587,3.3603002502085073,1
1.771286013198133,2.2328130585011317,1.7436170969347842,1.4221675244275378,1
1.7645791783007578,2.2170077628793226,1.737896965419901,3.2576785001994417,5
1.4259501965923984,1.6029443140601665,1.6422018348623855,1.4187629476176382,1
1.4112622587788675,1.5892410341951626,1.762798515302192,1.415412844036697,1
1.3975535168195719,2.2522355127162927,1.7570197386711148,1.4121159167030726,1
1.7924707371085098,1.198165137614679,1.7513278609367455,1.408870909484938,1
1.3847292098253923,1.1933318415752965,1.7457209366013966,1.405676605504587,1
2.607033639143731,2.2365825688073393,2.4180865006553076,3.3302752293577984,1
2.522452921294061,2.221316117340582,1.7401970778117566,3.2370642201834863,2
1.3727064220183487,2.2186171402998434,1.742107393416082,1.4025318256169546,1
1.3614122880177926,2.203935006079363,1.7366905511283732,1.3994354269583626,1
1.3507825148407988,1.5761467889908258,1.7313522138013562,1.396386301561734,1
1.7856974829451893,2.1896024464831805,1.7260906870833608,1.393383375034751,3
1.7959881822422639,1.563621858795373,1.7351900393184796,1.40546319928261,4
1.8145092899545139,2.199136535348084,1.7512525213091288,1.424825414213337,1
1.807721712538226,1.6154596915869608,1.7459620105956841,1.4216785592932382,2
1.8093107892941087,1.1887287024901705,1.747738500032078,1.4259309228278467,1
1.8026770942998946,1.6234709480122325,1.742545871559633,1.4228219379896871,1
1.3407601572739187,1.6107470511140236,1.7374248655488769,1.4197580109028054,1
1.3312945973496433,1.5985321100917431,1.7323740103053913,1.4167381690977492,1
1.7961512642649362,2.185193087262641,1.727391874180865,2.560943643512451,1
1.7897306895531222,2.171570178213645,1.7224770642201834,3.189484827099506,1
1.7834128440366972,2.1582568807339446,1.717628224863001,3.108392796466191,1
1.7771952817824377,2.145242758478507,2.2408256880733943,2.3658256880733943,3
1.78682366539045,2.1547400611620793,2.3251783893985727,3.033093053735256,5
1.811926605504587,2.186006653896562,1.7128440366972477,1.4137614678899082,2
1.3223406893131664,2.1839848424411645,1.7147457318184578,1.4179191879757953,1
1.8133845387952492,2.171253822629969,2.5926605504587155,1.4149760951027264,3
1.3138580395943988,2.180070271325395,2.6296914095079233,1.4260601783537563,3
1.8225123500352858,1.1843396628973757,1.7100434572670207,1.4369903160040773,1
1.8162336298060087,1.1801501251042537,1.7054026503567787,3.1009174311926606,2
1.8176257992771754,2.1887011105746015,1.7073156201596569,1.433976589686808,3
1.8265158308615574,1.198369011213048,2.6605504587155964,1.4447027774286791,2
1.8278104888402025,1.2157957718388512,1.7156555193844332,1.4484803095550145,1
1.821678559293238,1.2112043724380246,2.609738884968243,1.4454500371931565,1
1.8156368051807878,1.2068042813455657,1.7110679840037637,1.4424604396281016,1
1.8096832518583004,2.1971521406727827,1.7065388885642494,1.4395107033639143,1
1.803815981917298,1.2025837858079012,1.7020671234467541,1.4366000364542195,1
1.3570924488355682,1.1985321100917432,1.697651606947089,1.4337276677933364,1
2.496330275229358,2.184810366026672,1.6932912844036696,2.436289500509684,3
1.348165137614679,2.193128627597828,1.7014074876061314,2.4926605504587154,5
1.7980331331265262,2.2214808636826984,1.7217691697814022,2.720600500417014,5
1.8209043250327652,2.2492660550458714,2.49475753604194,1.4308928464352102,2
1.8221745071247315,2.246798074302843,1.7418810153655653,1.434588347432384,2
1.8234267993280784,2.2443784853390896,1.7434549116133362,1.4382361645457236,4
1.8386475909411688,2.261423354413467,1.7571309424520434,1.4546577275935073,4
1.853656982670744,2.278140437544107,1.7706422018348622,1.470870098755332,1
1.8477696931350838,2.2659676714722585,1.7660275778717793,2.9105504587155964,4
1.8625109966067612,1.194639323619356,1.7793250327653998,1.4678899082568806,1
1.856643574861137,1.1908962597035992,1.6605504587155961,1.4649472044313656,3
1.8643689561120753,1.2250302925393803,1.7635850388143965,1.4745412844036696,3
1.8719906409703835,2.282326467024407,1.774713642038977,1.4840161832583052,1
1.866177370030581,1.2579001019367992,1.7701565029681596,1.4810284290406615,1
1.8604410960568685,1.253211009174312,2.4617737003058107,1.4780773343839702,3
1.867938194109126,1.2844036697247707,2.4954128440366974,1.4873573506377264,3
1.8753372908796546,1.3145018509576694,1.7656526637695154,1.4965248818459826,1
1.869653282497319,2.270342107519506,1.7612011947941113,1.4935337680999226,1
1.4372342805996867,2.258579680598029,1.756801187887787,1.4905784760753722,1
1.8640426161586268,2.247033078023735,2.5250944414463032,1.487658366098733,2
1.8649141378499177,1.3090794052515027,1.7524517557734893,1.490689973399924,1
1.4268239405854086,2.244787322768974,1.7481520314547836,1.4878035617916892,1
1.859405130602466,2.233573022563848,1.7439011676396996,1.4849509093835505,1
1.8539658576239693,1.303840771264189,1.739698336184108,1.4821314273522508,1
1.4168978024322596,1.298776758409786,1.7355427275538604,1.479344540488943,1
1.8485950031735041,2.2225589777195283,1.731433550304956,1.4765896868079722,1
1.407422852376981,2.2117398717220103,1.7273700305810398,1.4738663171690694,1
1.8432912844036697,2.2011105746016417,1.7233514116275532,1.471173894912427,2
1.8442646304632742,1.2938787787637238,1.724871458816413,1.4741616130202664,1
1.398369011213048,2.19936178699641,1.7209104125933723,1.4714977837336356,1
1.3897088153171122,1.2891387984610831,1.7169924212205823,1.4688637179027215,1
1.3814171383954714,2.189022461246441,1.713116786511282,2.9943542695836274,3
1.4151376146788992,2.1959538932015996,1.7200355134655223,2.8658256880733943,3
1.4474817449915747,2.2027678432592133,1.7268802433400383,1.4662589194699285,2
1.4585321100917432,2.2010639118032533,2.3569641367806504,2.8807339449541285,4
1.8390531203986862,2.2160550458715593,2.4938837920489294,2.9926605504587154,5
2.5203145478374838,2.239062855409811,1.7283330080031232,3.064220183486239,3
1.5083648138154344,2.2453000451195666,1.7350614047861754,2.99475753604194,2
1.5178193366266761,2.2433057358096518,1.7364558184451955,3.1751459549624688,2
1.5269170849922105,2.2413435927789287,1.7378356309140688,1.4692077652187134,1
1.5171593611960585,1.2845492937236056,1.7339927370030581,1.4666297005746547,1
1.5077564637197665,2.231412844036697,2.49592252803262,2.928440366972477,4
1.5522608125819135,2.245449250036406,1.7301896658268765,1.4640798115004763,2
1.8584454325434794,1.2801032110091743,1.8519003931847968,1.4669924212205823,1
1.853211009174312,1.2757939308398025,1.7315804407452946,1.4644681378626332,1
1.8480400333611342,2.2435165787762767,2.68666196189132,1.46197099733649,5
1.867027744003537,2.265051605504587,1.72782874617737,1.480890938527204,4
2.542118432026689,2.278500817865017,2.851900393184797,3.0772171253822633,5
2.6489828480255286,2.299435426958363,1.7951070336391437,3.225123500352858,1
2.5802752293577984,2.2895160725541004,2.5750845002414295,3.0661861074705112,1
2.5170642201834865,2.2797470113983875,1.7394214566560569,2.928440366972477,1
1.5601158860453888,2.2701248534179483,1.7356680482466353,3.062148564664102,1
1.8798000329615996,2.260646309735725,1.7319525530534705,2.9977064220183487,3
1.5504587155963303,2.2661230037376825,2.496330275229358,1.4942904548116338,2
1.5580780593997823,2.264166216945494,1.7383246507768197,1.4969661666909373,1
1.548776758409786,2.254938726310855,1.7346330275229358,2.9954128440366974,2
1.556173860730937,2.2530913442361387,1.7359532612168516,2.8079128440366974,2
1.56333234684818,2.2512705431984688,2.4726955002184363,2.9368591473286565,4
1.602009611183923,2.2637614678899083,2.542118432026689,1.4943505552873007,3
1.6238532110091743,2.2689830177630292,1.7372604232900353,1.5022335366732311,1
1.614255469301341,2.260046517637938,1.7336285985447644,1.4996177370030581,1
1.8864678899082568,2.2512350035285813,1.7300323799244468,1.4970290440652183,3
1.8930568373052494,2.256434760448522,1.7362273439248153,1.5047763170339543,3
1.6049485682513205,1.2716152349179872,1.742362162643627,1.5124441307927545,1
1.595919485143092,2.26156279658336,2.5620263262863983,2.99592252803262,1
1.5871559633027523,2.252921955510871,1.7387758720028363,2.8908739739256397,1
1.5786464565882197,2.2443986769019535,1.7352240649258996,1.509829619921363,1
1.5703800786369595,2.235990577733697,2.496941896024465,1.507241652307549,1
1.562346556402636,2.2276953389569605,1.7317062464334314,1.5046798257807432,1
1.899568267674042,1.267561276187868,1.7282219309742244,1.5021437462542067,1
1.5545361875637105,2.2195107033639143,1.7247706422018347,2.760388559093362,2
1.560638431569687,2.2180569900966036,2.4370642201834865,2.718144750254842,2
1.5665757500619886,2.2166224046354417,1.726068893889562,1.4996330275229357,1
1.8943076345297494,1.2636265515380465,1.7226601197398457,1.4971472910675978,1
1.8891081715382974,1.2598058768780747,1.7192832032924632,1.4946861658642927,1
1.8839688179455905,1.5867961863644542,1.7159377000213356,1.4922492881999367,3
1.890382790256248,2.2086706242129877,1.7218824328916071,1.4996402230617016,3
1.8967234600262122,2.2138091266531634,1.7277723755971757,1.5069590512418884,1
1.8916284403669723,2.2059781000295944,1.7244339702045282,2.997775924381429,3
1.8978904265795884,1.6139731827805224,1.7302584726236856,2.9978413383702107,4
1.9097000309246468,1.6589925566903236,1.740575479566305,1.504498084973724,1
1.9046179078468555,2.2110679840037637,1.7372244592967745,1.5020608961574258,1
1.8995922528032618,2.203354175188453,1.7339036283990412,2.7963302752293577,2
1.9001469917380505,1.2560943643512452,1.7350968856707945,1.4996471418489767,1
1.8952011291460833,1.646788990825688,1.7318152031454783,1.4972564856678812,2
1.8957738005715143,1.653211009174312,1.7330071355759429,1.499650502402796,2
1.8963402473075388,1.6594036697247707,1.7341885199318015,1.502021827035958,2
1.8969005702950656,1.6653790439401255,1.7353594956149214,1.5043707806820148,2
1.897454868304232,1.2524874014730585,1.7365201995815225,1.5066976784252917,1
1.892655644409557,1.671148370768744,1.733303954168503,1.504329932264426,2
1.8932266250243996,1.6767221271963926,1.7344635021938573,1.5066353744399401,2
1.893791563516334,1.6821100917431193,1.7356130108423686,1.5089194699286441,3
1.8996137131820376,1.248980632008155,1.7410629547611516,1.5157908087768992,1
1.894903693741294,2.202067123446754,1.737882427058314,1.5134247958926015,1
1.8902427370030581,2.194506952859039,1.7454128440366972,1.5110803904319048,1
1.8856300803346484,1.2455699384190022,1.7347290833529365,1.5087572977481234,1
1.8810649768277687,1.7037148443374943,1.7316025766152645,1.5064552285275437,1
2.458715596330275,2.1870412844036697,1.7285025656974031,1.5041738986693114,2
2.4417261297995245,2.1858795372955724,1.7296481244919288,3.0264744429882047,4
1.5590214067278287,2.197077811756711,1.7391874180865006,2.758409785932722,5
1.604297440849831,2.2142736534023753,2.995107033639144,2.8603002502085073,5
1.6483974740855476,2.2312597896621167,3.1204128440366974,2.953330674112485,5
1.6913667372382968,2.2480400333611343,3.23097679438748,3.0386085626911314,5
1.8765466948953187,2.26461810544932,1.7528309853748416,3.117064220183486,5
1.8924826811458528,2.280997637752019,1.766360856269113,3.189484827099506,5
1.733248170944141,2.2971821756225426,1.779778446077125,3.2565409446143394,5
1.7740825688073394,2.3131751805005156,1.79308514671317,3.3188073394495414,4
1.801563030920829,2.323097679438748,1.8021671008419224,3.342296741537488,2
1.9082568807339448,2.321208219325071,1.8029778914122423,3.0535168195718656,5
1.9238717449726623,2.3367825901429486,1.8160269612432127,3.1061244730969504,5
1.9393296759024479,2.3521769104311394,1.8289699410755575,1.5063973341012877,2
1.9396330275229356,1.6923646049126961,1.8296623704639157,1.5086009174311925,3
1.9449084850974485,2.350152905198777,1.834381473808819,1.515229357798165,1
1.9402307203197384,1.7131207222950342,1.8310305441951291,1.5129495818787042,1
1.935599041894518,1.7019782110091743,1.8277064220183485,1.5106898920906922,1
1.9310127720813095,1.6911785462244178,1.8244087868708652,1.5084500241429262,1
1.9264712463638398,1.6807061440088964,1.8211373234309014,1.5062297183606426,1
1.9219738131290638,1.6705463508147338,1.8178917213620045,1.5040287195851616,1
1.9175198333554935,1.2422514257376642,1.81467167521491,1.5018467770761348,1
1.913108680310515,2.342437745740498,1.8114768843317144,1.499683644416324,1
1.8039829939583798,1.6606853750674582,1.8083070527522935,1.497539079418829,1
1.9087397392563978,1.2390214067278287,1.805161889122907,1.4954128440366972,1
1.9044124071647006,2.3348102585487904,1.8020411066069268,1.4933047042748389,2
1.7942964518624958,2.332918675167159,1.8028054266586375,1.495451718239776,1
1.9048654289316926,1.2358763882182522,1.7997177134791813,1.4933612046607052,1
1.9005971957763546,1.2328130585011319,3.329255861365953,1.491288258422635,2
1.9010638756083904,1.242648788520348,3.259295026557219,1.4934167594334191,2
1.901526193946669,1.2522355127162932,3.196330275229358,1.4955275229357798,2
1.9019842116492425,2.3254303680032984,1.7966536609371155,1.4976207697285773,2
1.9024379884471627,2.323612321254677,3.139362166885103,1.499696716961104,3
1.9074958779013231,2.3273700305810396,1.797429792002241,1.5058708045456262,2
